,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_A100-dilated_conv2d-memory-xgb,cuda_A100,dilated_conv2d,memory,xgb,0.9862888745114571,1.3699439764022827,0.007805667274616216,0.010946780352891266,0.002572830766439438,0.4390963912010193,0.004736781120300293,0.40625,10.021484375,0.5353964593635095,0.427734375,7887
cuda_A100-dilated_conv2d-time-ert,cuda_A100,dilated_conv2d,time,ert,0.9298747437468075,293.3322666571429,1.5371872932521262,0.32015911404438213,0.007727766142861612,2.46006578207016,0.07683312892913818,0.0131901,938.972,9.038710652415364,0.32864,7887
cuda_A100-dilated_conv2d-power-ert,cuda_A100,dilated_conv2d,power,ert,0.9417553189115516,121.73668071428578,11.776860075140325,0.061454575478482334,6.486440714285637,2.2340039014816284,0.0802183747291565,64.338,419.094,193.45487771015598,190.435,7887
cuda_A100-dilated_conv2d-memory-ert,cuda_A100,dilated_conv2d,memory,ert,0.9871153103995467,1.30490234375,0.003462365830956908,0.0027988687363568183,1.9531250000009992e-05,1.775577187538147,0.05566126108169556,0.40625,10.021484375,0.5353964593635095,0.427734375,7887
cuda_A100-dilated_conv2d-time-dTr,cuda_A100,dilated_conv2d,time,dTr,0.9140901575785929,421.79524999999995,1.488550837294043,0.2883142937796275,0.0006473625000000286,14.139900088310242,0.0020031332969665527,0.0131901,938.972,9.038710652415364,0.32864,7887
cuda_A100-dilated_conv2d-power-dTr,cuda_A100,dilated_conv2d,power,dTr,0.9202314743356569,164.6735,12.657681955006337,0.06705113688275595,6.034250000000009,7.10323691368103,0.0018801689147949219,64.338,419.094,193.45487771015598,190.435,7887
cuda_A100-dilated_conv2d-memory-dTr,cuda_A100,dilated_conv2d,memory,dTr,0.9383136677599422,2.97216796875,0.006054316183460076,0.004693173930709986,-0.0,7.03713995218277,0.0016953349113464355,0.40625,10.021484375,0.5353964593635095,0.427734375,7887
cuda_A100-dilated_conv2d-time-liR,cuda_A100,dilated_conv2d,time,liR,0.13767349365255604,801.501005085915,19.22209975588209,112.29472557676014,11.464129152182771,0.011789441108703613,0.001314997673034668,0.0131901,938.972,9.038710652415364,0.32864,7887
cuda_A100-dilated_conv2d-power-liR,cuda_A100,dilated_conv2d,power,liR,0.36702979115307777,422.5364967407672,51.01242009662719,0.335786646454962,47.75293338469039,0.012223303318023682,0.0012848377227783203,64.338,419.094,193.45487771015598,190.435,7887
cuda_A100-dilated_conv2d-memory-liR,cuda_A100,dilated_conv2d,memory,liR,0.45339388078535897,6.402164085785435,0.14592501173502193,0.2576819862805173,0.08727518247789977,0.012209713459014893,0.001312553882598877,0.40625,10.021484375,0.5353964593635095,0.427734375,7887
cuda_A100-dilated_conv2d-time-kNN,cuda_A100,dilated_conv2d,time,kNN,0.4863624593192436,573.177135884266,7.228362293041359,2.100859812653498,0.1282904903122239,0.008095145225524902,0.3314898610115051,0.0131901,938.972,9.038710652415364,0.32864,7887
cuda_A100-dilated_conv2d-power-kNN,cuda_A100,dilated_conv2d,power,kNN,0.747181551254417,181.49842728563823,27.58192133992226,0.14822233402346838,18.956564819199592,0.007147729396820068,0.3294123411178589,64.338,419.094,193.45487771015598,190.435,7887
cuda_A100-dilated_conv2d-memory-kNN,cuda_A100,dilated_conv2d,memory,kNN,0.8344052760838115,3.1100723378441097,0.042091805263196225,0.042396426954378674,0.00273264865003163,0.00717848539352417,0.3255239725112915,0.40625,10.021484375,0.5353964593635095,0.427734375,7887
cuda_A100-dilated_conv2d-time-SVR,cuda_A100,dilated_conv2d,time,SVR,-0.0053397850033091165,904.278200917692,9.496012328426115,1.3985148424306106,0.1792068829924009,1.1981366276741028,0.30861717462539673,0.0131901,938.972,9.038710652415364,0.32864,7887
cuda_A100-dilated_conv2d-power-SVR,cuda_A100,dilated_conv2d,power,SVR,0.5126563962118922,201.83537347640893,42.887337987098576,0.2816378721869681,36.464968769471405,1.5781159400939941,0.4719151258468628,64.338,419.094,193.45487771015598,190.435,7887
cuda_A100-dilated_conv2d-memory-SVR,cuda_A100,dilated_conv2d,memory,SVR,0.7313961308599993,4.977226870973197,0.06643672376035134,0.10417229062210717,0.03938401270054501,0.17933130264282227,0.03777933120727539,0.40625,10.021484375,0.5353964593635095,0.427734375,7887
cuda_A100-dilated_conv2d-time-MLP,cuda_A100,dilated_conv2d,time,MLP,0.7382245529430509,594.819266037828,5.49341436335045,9.922319017069533,0.9953862590861535,21.22348463535309,0.008581161499023438,0.0131901,938.972,9.038710652415364,0.32864,7887
cuda_A100-dilated_conv2d-power-MLP,cuda_A100,dilated_conv2d,power,MLP,0.822526791483352,128.5728543431788,23.744788987688842,0.1235091481660645,16.60447978959717,48.66078358888626,0.00913083553314209,64.338,419.094,193.45487771015598,190.435,7887
cuda_A100-dilated_conv2d-memory-MLP,cuda_A100,dilated_conv2d,memory,MLP,0.9557362157609274,2.1413790679215046,0.026026183395825127,0.03399322224909122,0.009740307847102253,12.488451659679413,0.009629428386688232,0.40625,10.021484375,0.5353964593635095,0.427734375,7887
cuda_A100-max_pool2d-time-xgb,cuda_A100,max_pool2d,time,xgb,0.9372681792658152,4.247269140129089,0.2514188401073719,0.6179660214131897,0.1149211645868331,0.3768576979637146,0.008018851280212402,0.0133818,13.2881,1.3532158359856148,0.570174,4449
cuda_A100-max_pool2d-power-xgb,cuda_A100,max_pool2d,power,xgb,0.7642019625673563,111.31139125061034,21.89557534990311,0.12329354644129614,17.650025619506838,0.36088961362838745,0.0048226118087768555,63.942,351.928,209.53219914587547,225.851,4449
cuda_A100-max_pool2d-memory-xgb,cuda_A100,max_pool2d,memory,xgb,0.964171997313744,3.144556403160095,0.24908547967756065,0.12617673465723575,0.12756330519914627,0.3701903223991394,0.004632771015167236,0.40625,11.765625,2.2463514448471567,1.267578125,4449
cuda_A100-max_pool2d-time-ert,cuda_A100,max_pool2d,time,ert,0.9297732334310739,4.7820737571428555,0.22570713418539318,0.24353580557327814,0.07775295785714323,1.4288387298583984,0.044787585735321045,0.0133818,13.2881,1.3532158359856148,0.570174,4449
cuda_A100-max_pool2d-power-ert,cuda_A100,max_pool2d,power,ert,0.7531869167001151,103.05047357142874,23.360513790529698,0.12979700672309286,19.997982500000077,1.3150728344917297,0.045647621154785156,63.942,351.928,209.53219914587547,225.851,4449
