,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_K80-conv2d-time-MLP,cuda_K80,conv2d,time,MLP,0.22705211652060625,4611.598778927759,68.1542420934782,20.649692043692657,8.594065564073682,6.472983360290527,0.0043451786041259766,0.014826200000000001,7643.49,66.44750420522251,2.07474,2719
cuda_K80-conv2d-power-MLP,cuda_K80,conv2d,power,MLP,0.7950509630377884,41.34036831683325,9.319072275702064,0.07517569554274453,7.705597050081552,10.093627989292145,0.0045285820960998535,60.015,168.339,129.665303236484,139.258,2719
cuda_K80-conv2d-memory-MLP,cuda_K80,conv2d,memory,MLP,0.8952319510086177,2.2577421092944805,0.036973627472869613,0.12713243893818799,0.00757730863377392,4.758567750453949,0.004662871360778809,0.066650390625,8.0523681640625,0.2019851982001655,0.087158203125,2719
cuda_K80-dense-time-xgb,cuda_K80,dense,time,xgb,0.936462842341838,356.7334276123047,10.979124700450068,1.1214261332008575,3.2952571009101868,1.0478865504264832,0.006936371326446533,0.015068900000000001,1000.5,58.774060980422206,19.2075,25059
cuda_K80-dense-power-xgb,cuda_K80,dense,power,xgb,0.5252315386217139,53.615546264648444,11.810110110250172,0.10026738604998116,8.624543830871579,0.9541175365447998,0.007733166217803955,61.594,165.471,134.8695487649148,141.769,25059
cuda_K80-dense-memory-xgb,cuda_K80,dense,memory,xgb,0.9997717643402013,0.008755236864089966,0.0011588744982684602,0.007303605091581568,0.0008653830736875534,0.7341160774230957,0.006123006343841553,0.066650390625,0.5423583984375,0.18281857258276718,0.1513671875,25059
cuda_K80-dense-time-ert,cuda_K80,dense,time,ert,0.889252934463092,336.4670100000002,13.567978929286255,0.21957340633014658,2.256295064285724,3.4681636095046997,0.25926512479782104,0.015068900000000001,1000.5,58.774060980422206,19.2075,25059
cuda_K80-dense-power-ert,cuda_K80,dense,power,ert,0.31617729609787715,63.81390857142842,14.052599365095201,0.11956136899140371,10.257669285714336,3.660361886024475,0.26279503107070923,61.594,165.471,134.8695487649148,141.769,25059
cuda_K80-dense-memory-ert,cuda_K80,dense,memory,ert,0.9999472020611458,0.007292480468750001,0.0004945836813633886,0.002779452506105279,0.0003305489676339226,3.6895276308059692,0.23485583066940308,0.066650390625,0.5423583984375,0.18281857258276718,0.1513671875,25059
cuda_K80-dense-time-dTr,cuda_K80,dense,time,dTr,0.8177516513945944,563.158,16.66591893718575,0.26470375078587005,1.7019475,15.275630712509155,0.002949357032775879,0.015068900000000001,1000.5,58.774060980422206,19.2075,25059
