,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_980ti-depthwise_conv2d-time-ert,cuda_980ti,depthwise_conv2d,time,ert,0.7448831755564926,62.82692454285716,0.838802384018708,1.090927763708891,0.01961795272857099,0.994651734828949,0.03386944532394409,0.00595117,260.158,1.695310100009731,0.07167670000000001,3083
cuda_980ti-depthwise_conv2d-power-ert,cuda_980ti,depthwise_conv2d,power,ert,0.924499386021548,41.64825571428547,6.145196091687904,0.041712220768297205,3.611219285714199,0.8726475238800049,0.0327720046043396,81.001,244.784,150.13719996756404,156.638,3083
cuda_980ti-depthwise_conv2d-memory-ert,cuda_980ti,depthwise_conv2d,memory,ert,0.9192460412258123,1.1460928780691964,0.015073494015813121,0.02766475347322217,0.0003771972656250004,0.8542084693908691,0.029466986656188965,0.09747314453125,3.81964111328125,0.18766833666350755,0.10650634765625,3083
cuda_980ti-depthwise_conv2d-time-dTr,cuda_980ti,depthwise_conv2d,time,dTr,0.4216848907141325,104.28195,1.1202562155591573,1.0885701023660221,0.015588250000000003,1.109056532382965,0.0014785528182983398,0.00595117,260.158,1.695310100009731,0.07167670000000001,3083
cuda_980ti-depthwise_conv2d-power-dTr,cuda_980ti,depthwise_conv2d,power,dTr,0.8703387603639716,68.44,7.300887965964344,0.05004425293479591,3.363624999999992,1.160816252231598,0.001422107219696045,81.001,244.784,150.13719996756404,156.638,3083
cuda_980ti-depthwise_conv2d-memory-dTr,cuda_980ti,depthwise_conv2d,memory,dTr,0.7682854032360005,1.633209228515625,0.031401796510965356,0.06143467603889787,0.00115966796875,1.0063402652740479,0.0014550089836120605,0.09747314453125,3.81964111328125,0.18766833666350755,0.10650634765625,3083
cuda_980ti-depthwise_conv2d-time-MLP,cuda_980ti,depthwise_conv2d,time,MLP,-0.6776762824710164,110.82314350936645,1.649230678497151,9.434193109238834,0.2560515667497585,9.471681296825409,0.004459083080291748,0.00595117,260.158,1.695310100009731,0.07167670000000001,3083
cuda_980ti-depthwise_conv2d-power-MLP,cuda_980ti,depthwise_conv2d,power,MLP,0.7281648505999454,74.01654634505324,13.214227845543443,0.08827062134866441,9.626035440975535,9.295725345611572,0.005384266376495361,81.001,244.784,150.13719996756404,156.638,3083
cuda_980ti-depthwise_conv2d-memory-MLP,cuda_980ti,depthwise_conv2d,memory,MLP,0.9681983699234876,0.6003434012089999,0.019804892714588487,0.10330778028593228,0.009039076049924287,5.160805523395538,0.005591273307800293,0.09747314453125,3.81964111328125,0.18766833666350755,0.10650634765625,3083
cuda_980ti-dilated_conv2d-time-xgb,cuda_980ti,dilated_conv2d,time,xgb,0.8320781069063188,1394.0081915649414,6.330061178964342,6.76808798672271,0.9544404753232003,0.4859996438026428,0.009182929992675781,0.00617543,4092.5200000000004,26.033997265105,0.81623,7857
cuda_980ti-dilated_conv2d-power-xgb,cuda_980ti,dilated_conv2d,power,xgb,0.9703471494244518,54.67923797607422,5.518108893154232,0.03204213275825582,3.442746788024907,0.46118301153182983,0.004947483539581299,80.871,272.6785,182.09236177930507,191.538,7857
cuda_980ti-dilated_conv2d-memory-xgb,cuda_980ti,dilated_conv2d,memory,xgb,0.9962247394003688,0.36169716715812683,0.0053937801600696935,0.02150812700608537,0.0018267817795276642,0.4379653334617615,0.011933982372283936,0.09747314453125,3.82012939453125,0.21000503786681066,0.11810302734375,7857
cuda_980ti-dilated_conv2d-time-ert,cuda_980ti,dilated_conv2d,time,ert,0.8561633354224462,1757.6795510857146,5.861411790859579,0.5190070497049388,0.02903217049995228,2.4720482230186462,0.07523119449615479,0.00617543,4092.5200000000004,26.033997265105,0.81623,7857
cuda_980ti-dilated_conv2d-power-ert,cuda_980ti,dilated_conv2d,power,ert,0.9640299569835699,78.98770857142816,4.381690963286069,0.02460437139954621,1.2209717857142923,2.194586932659149,0.07551157474517822,80.871,272.6785,182.09236177930507,191.538,7857
cuda_980ti-dilated_conv2d-memory-ert,cuda_980ti,dilated_conv2d,memory,ert,0.9984767716014004,0.20485508510044642,0.0020892324000434505,0.005630932750815047,0.00017011369977679332,2.0380833745002747,0.0627325177192688,0.09747314453125,3.82012939453125,0.21000503786681066,0.11810302734375,7857
cuda_980ti-dilated_conv2d-time-dTr,cuda_980ti,dilated_conv2d,time,dTr,0.725689493292997,1546.3739750000002,6.174526917396628,0.3606481449208767,0.0019854999999999977,9.083730161190033,0.0018553733825683594,0.00617543,4092.5200000000004,26.033997265105,0.81623,7857
cuda_980ti-dilated_conv2d-power-dTr,cuda_980ti,dilated_conv2d,power,dTr,0.9689689898545311,92.00637499999999,2.794286657124682,0.016336792277112086,0.47818750000000065,7.776917338371277,0.0018520355224609375,80.871,272.6785,182.09236177930507,191.538,7857
cuda_980ti-dilated_conv2d-memory-dTr,cuda_980ti,dilated_conv2d,memory,dTr,0.9840490630820473,0.56622314453125,0.004052082090887405,0.009856009308265658,-0.0,6.762256741523743,0.001825571060180664,0.09747314453125,3.82012939453125,0.21000503786681066,0.11810302734375,7857
cuda_980ti-dilated_conv2d-time-MLP,cuda_980ti,dilated_conv2d,time,MLP,0.7007392964916845,1931.0937012791203,16.18812984726653,20.170608767540273,2.7464467614930586,30.269732296466827,0.010927796363830566,0.00617543,4092.5200000000004,26.033997265105,0.81623,7857
cuda_980ti-dilated_conv2d-power-MLP,cuda_980ti,dilated_conv2d,power,MLP,0.8322093460436943,77.96764366011419,14.741161414999514,0.08582080121771687,10.836537963723597,37.50327688455582,0.010360360145568848,80.871,272.6785,182.09236177930507,191.538,7857
cuda_980ti-dilated_conv2d-memory-MLP,cuda_980ti,dilated_conv2d,memory,MLP,0.9771145162725953,0.735583926639247,0.01436400242269676,0.05601313552034576,0.005484814467521942,11.074075281620026,0.010041892528533936,0.09747314453125,3.82012939453125,0.21000503786681066,0.11810302734375,7857
cuda_980ti-max_pool2d-time-xgb,cuda_980ti,max_pool2d,time,xgb,0.9406088295989042,6.936961594581605,0.7017175044410184,0.8567409920723866,0.3406324492247104,0.38550424575805664,0.004856288433074951,0.00705457,34.0025,3.6924364645560055,1.6761899999999998,3705
cuda_980ti-max_pool2d-power-xgb,cuda_980ti,max_pool2d,power,xgb,0.9474584863018434,33.95129174804688,2.428740872834858,0.015628800806472304,1.406988281249994,3.158104658126831,0.04041552543640137,88.963,204.807,158.63301403508774,151.469,3705
cuda_980ti-max_pool2d-memory-xgb,cuda_980ti,max_pool2d,memory,xgb,0.9665208012246176,1.0660792589187622,0.1316638487101628,0.1754957684987386,0.0716757494956255,1.7591354250907898,0.03289175033569336,0.09747314453125,5.58111572265625,1.0931204565462636,0.57904052734375,3705
cuda_980ti-max_pool2d-time-ert,cuda_980ti,max_pool2d,time,ert,0.9257227935425179,9.090633614285714,0.6801982123212067,0.29329717810775957,0.2717483442857163,1.1962260603904724,0.03770911693572998,0.00705457,34.0025,3.6924364645560055,1.6761899999999998,3705
cuda_980ti-max_pool2d-power-ert,cuda_980ti,max_pool2d,power,ert,0.914435069991457,49.87450428571424,2.844164734914202,0.01883018285009127,1.5568971428571814,1.0151323676109314,0.042159855365753174,88.963,204.807,158.63301403508774,151.469,3705
cuda_980ti-max_pool2d-memory-ert,cuda_980ti,max_pool2d,memory,ert,0.9604899463375356,1.4651988002232144,0.1201529823187024,0.11990494957194599,0.049308210100446406,1.2306914925575256,0.03748446702957153,0.09747314453125,5.58111572265625,1.0931204565462636,0.57904052734375,3705
cuda_980ti-max_pool2d-time-dTr,cuda_980ti,max_pool2d,time,dTr,0.7557706618126832,13.064355,1.230718488360324,0.4415456469538987,0.41842175000000004,1.0783244967460632,0.0015992522239685059,0.00705457,34.0025,3.6924364645560055,1.6761899999999998,3705
cuda_980ti-max_pool2d-power-dTr,cuda_980ti,max_pool2d,power,dTr,0.8440734874202837,63.2315,3.60387955465587,0.023617263173687435,1.7008749999999964,0.9510998129844666,0.0014209747314453125,88.963,204.807,158.63301403508774,151.469,3705
cuda_980ti-max_pool2d-memory-dTr,cuda_980ti,max_pool2d,memory,dTr,0.8744803282900815,2.40167236328125,0.2373759775509236,0.20880708432539247,0.08526611328125,1.0064660906791687,0.001415550708770752,0.09747314453125,5.58111572265625,1.0931204565462636,0.57904052734375,3705
cuda_980ti-max_pool2d-time-MLP,cuda_980ti,max_pool2d,time,MLP,0.986747046314505,4.996824356946364,0.28784575425919606,0.3055724073402896,0.12562201258293337,8.591110408306122,0.006334185600280762,0.00705457,34.0025,3.6924364645560055,1.6761899999999998,3705
cuda_980ti-max_pool2d-power-MLP,cuda_980ti,max_pool2d,power,MLP,0.9051631332176562,38.28054090079546,3.972926788306734,0.025715766596616348,2.828899382361037,22.455686450004578,0.006125509738922119,88.963,204.807,158.63301403508774,151.469,3705
cuda_980ti-max_pool2d-memory-MLP,cuda_980ti,max_pool2d,memory,MLP,0.9899300083598626,0.9985640093508169,0.06285298956071128,0.0912267245810023,0.034670303149033466,5.841927409172058,0.009447574615478516,0.09747314453125,5.58111572265625,1.0931204565462636,0.57904052734375,3705
