,device,workload,metric,predictor,r2,max_error,mae,mape,medae,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_980ti-dense-power-SVR:1890,cuda_980ti,dense,power,SVR,0.3030910141720229,185.11501753689888,5.451913632487768,0.03061192735052104,2.9929550953483925,85.033,229.296,178.10686137566137,179.268,1890
cuda_980ti-dense-power-SVR:3780,cuda_980ti,dense,power,SVR,0.32378713944243187,185.3149225606287,5.310484527296148,0.02968093108774422,2.8489602748164344,85.033,230.434,178.18203783068782,179.268,3780
cuda_980ti-dense-power-SVR:5670,cuda_980ti,dense,power,SVR,0.3389456131007865,185.32982985517233,5.238888204438502,0.0292192277422653,2.8428532149275725,85.033,235.34449999999998,178.22729982363316,179.268,5670
cuda_980ti-dense-power-SVR:7560,cuda_980ti,dense,power,SVR,0.35385158057953214,185.35134624582201,5.188168683468669,0.028944968288123273,2.824324381598501,85.033,235.34449999999998,178.27894966931214,179.268,7560
cuda_980ti-dense-power-SVR:9450,cuda_980ti,dense,power,SVR,0.3676511464743103,185.71126959809231,5.136806663841675,0.02866516145060603,2.80719608827944,85.033,235.34449999999998,178.32874523809522,179.268,9450
cuda_980ti-dense-power-SVR:11340,cuda_980ti,dense,power,SVR,0.3752663291438708,186.06551182348935,5.10207290951847,0.02847688078808167,2.769676341606896,85.033,235.34449999999998,178.28511300705466,179.268,11340
cuda_980ti-dense-power-SVR:13230,cuda_980ti,dense,power,SVR,0.3810561135285573,186.21090062195663,5.07091361032537,0.028309082877933437,2.751617869983477,85.033,235.34449999999998,178.28808458049883,179.268,13230
cuda_980ti-dense-power-SVR:15120,cuda_980ti,dense,power,SVR,0.38607577835648565,186.57980992404393,5.048369668458667,0.028194877830762913,2.7217130436875436,85.033,235.34449999999998,178.34574209656083,179.268,15120
cuda_980ti-dense-power-SVR:17010,cuda_980ti,dense,power,SVR,0.3889475926708791,186.72055343980486,5.023339123149933,0.028041882347413057,2.69294649821029,85.033,235.34449999999998,178.28596249265138,179.268,17010
cuda_980ti-dense-power-SVR:18900,cuda_980ti,dense,power,SVR,0.3899540769242079,186.7642446679485,5.008618959361753,0.027948905141008017,2.6728190272186936,83.273,235.34449999999998,178.28806825396825,179.268,18900
cuda_980ti-dense-memory-SVR:1890,cuda_980ti,dense,memory,SVR,0.6802055591269544,0.4637324005357627,0.05346773957125801,0.3671185048613937,0.05335964768827399,0.09747314453125,0.56597900390625,0.21454018890542328,0.18231201171875,1890
cuda_980ti-dense-memory-SVR:3780,cuda_980ti,dense,memory,SVR,0.6901881846330853,0.4635839246326511,0.0525545990064191,0.36133577646197057,0.05208092919629641,0.09747314453125,0.56597900390625,0.2137601337735615,0.18231201171875,3780
cuda_980ti-dense-memory-SVR:5670,cuda_980ti,dense,memory,SVR,0.6964213273108906,0.46313682277391266,0.05188367768703747,0.3574980553402502,0.05128687932697383,0.09747314453125,0.56597900390625,0.21417929566936728,0.18231201171875,5670
cuda_980ti-dense-memory-SVR:7560,cuda_980ti,dense,memory,SVR,0.6959915193322689,0.46390148746413346,0.05190879186598752,0.35776059048507725,0.05140355271558335,0.09747314453125,0.56597900390625,0.21393666746755124,0.18231201171875,7560
cuda_980ti-dense-memory-SVR:9450,cuda_980ti,dense,memory,SVR,0.6936906378353802,0.47010178963974625,0.05209763726958777,0.3597448893224705,0.051430599440228375,0.09747314453125,0.56597900390625,0.21427761501736112,0.18231201171875,9450
cuda_980ti-dense-memory-SVR:11340,cuda_980ti,dense,memory,SVR,0.6919134422471005,0.4704297913743567,0.05226387026338338,0.3607686339016532,0.05166139821176362,0.09747314453125,0.56597900390625,0.2140068686618166,0.18231201171875,11340
cuda_980ti-dense-memory-SVR:13230,cuda_980ti,dense,memory,SVR,0.6915262141200764,0.47048504580702877,0.05228693059184021,0.36096994495740475,0.051680804762140584,0.09747314453125,0.56597900390625,0.21366272203325776,0.18231201171875,13230
cuda_980ti-dense-memory-SVR:15120,cuda_980ti,dense,memory,SVR,0.6913139062850552,0.47025291228172034,0.05230315120680134,0.36109595041215475,0.051660259901955496,0.09747314453125,0.56597900390625,0.21358242135830027,0.18231201171875,15120
cuda_980ti-dense-memory-SVR:17010,cuda_980ti,dense,memory,SVR,0.6914850023165402,0.4703952885983185,0.05228168505766296,0.36099889698428433,0.05168160773960985,0.09747314453125,0.56597900390625,0.21340354278044166,0.18231201171875,17010
cuda_980ti-dense-memory-SVR:18900,cuda_980ti,dense,memory,SVR,0.6938307733961666,0.47100304264058424,0.052027165795221375,0.35966745435578795,0.05135948813428641,0.09747314453125,0.57318115234375,0.21347040731440145,0.18231201171875,18900
cuda_980ti-dense-time-MLP:1890,cuda_980ti,dense,time,MLP,0.997678710703344,241.1157770126054,0.8099095503609015,0.5240132425363156,0.3917367585331757,0.006844139999999999,246.008,23.265963498862437,8.67062,1890
cuda_980ti-dense-time-MLP:3780,cuda_980ti,dense,time,MLP,0.99725313200021,237.8325227326123,0.906807087174623,0.6369039878122177,0.43846038721432395,0.006844139999999999,246.008,23.772623186476192,8.67062,3780
cuda_980ti-dense-time-MLP:5670,cuda_980ti,dense,time,MLP,0.997941848030855,239.3393691626519,0.7678193974048807,0.5136344200068229,0.30466389156443463,0.006844139999999999,246.008,24.158905841899468,8.67062,5670
cuda_980ti-dense-time-MLP:7560,cuda_980ti,dense,time,MLP,0.9977113863433205,242.68679023999198,0.9583921336426682,0.38611072819919273,0.5029291952633649,0.006844139999999999,247.757,24.164801991009263,8.67062,7560
cuda_980ti-dense-time-MLP:9450,cuda_980ti,dense,time,MLP,0.9977140419856283,238.32091841496813,0.6843049250757963,0.15266148967509918,0.20609026474915704,0.006844139999999999,247.757,24.123172514367198,8.67062,9450
cuda_980ti-dense-time-MLP:11340,cuda_980ti,dense,time,MLP,0.9977994387484601,238.65155271350952,0.7064359652230681,0.24499717951616035,0.2601524207496302,0.006844139999999999,250.48,23.8260310214709,8.67062,11340
cuda_980ti-dense-time-MLP:13230,cuda_980ti,dense,time,MLP,0.9976882618147322,237.15294722337686,0.6575742368571512,0.13294524074421243,0.1872859425628266,0.006844139999999999,250.48,23.707700334975055,8.67062,13230
cuda_980ti-dense-time-MLP:15120,cuda_980ti,dense,time,MLP,0.99791064127526,243.47710750233358,0.8337252317085665,0.24253605283595037,0.328900446231855,0.006844139999999999,250.48,23.668447586842596,8.67062,15120
cuda_980ti-dense-time-MLP:17010,cuda_980ti,dense,time,MLP,0.9978369655247274,240.01054040662757,0.6584328673186053,0.1610741640194884,0.1882115346403732,0.006844139999999999,252.24200000000002,23.635066800662553,8.67062,17010
cuda_980ti-dense-time-MLP:18900,cuda_980ti,dense,time,MLP,0.9965113654425415,235.70747094939665,0.9779756252751729,0.37761858207211474,0.4405022277870261,0.006844139999999999,252.24200000000002,23.686575505611643,8.67062,18900
cuda_980ti-dense-power-MLP:1890,cuda_980ti,dense,power,MLP,0.5561863315636202,199.34935218493362,5.0352933740873285,0.027911673833893237,3.227037373567967,85.033,229.296,178.10686137566137,179.268,1890
cuda_980ti-dense-power-MLP:3780,cuda_980ti,dense,power,MLP,0.5676586602339018,201.2710128070223,4.9164954425438205,0.027387978285501928,3.0707344460578128,85.033,230.434,178.18203783068782,179.268,3780
cuda_980ti-dense-power-MLP:5670,cuda_980ti,dense,power,MLP,0.7286669615827317,216.08200197840372,4.231482999355918,0.02359263528896805,2.934234156846557,85.033,235.34449999999998,178.22729982363316,179.268,5670
cuda_980ti-dense-power-MLP:7560,cuda_980ti,dense,power,MLP,0.6987245385067459,217.86835758832038,4.716599086902786,0.02673397180302657,3.664338273883459,85.033,235.34449999999998,178.27894966931214,179.268,7560
cuda_980ti-dense-power-MLP:9450,cuda_980ti,dense,power,MLP,0.6897878094277183,212.8400907442483,4.675361902826229,0.025767888802029227,3.3826034547481356,85.033,235.34449999999998,178.32874523809522,179.268,9450
cuda_980ti-dense-power-MLP:11340,cuda_980ti,dense,power,MLP,0.7493791332011214,215.21894933126714,3.9321262596382276,0.021907527919487874,2.7994704621995226,85.033,235.34449999999998,178.28511300705466,179.268,11340
cuda_980ti-dense-power-MLP:13230,cuda_980ti,dense,power,MLP,0.7618891379747722,218.9243245587526,3.811136183338722,0.021518916332677072,2.707059086550089,85.033,235.34449999999998,178.28808458049883,179.268,13230
cuda_980ti-dense-power-MLP:15120,cuda_980ti,dense,power,MLP,0.7584398570801578,217.6826976968007,3.874680182245715,0.021645876606958152,2.7671225396226475,85.033,235.34449999999998,178.34574209656083,179.268,15120
cuda_980ti-dense-power-MLP:17010,cuda_980ti,dense,power,MLP,0.7738162477733872,222.1815129587954,3.6866741174332143,0.020693047057329432,2.5370614200730586,85.033,235.34449999999998,178.28596249265138,179.268,17010
cuda_980ti-dense-power-MLP:18900,cuda_980ti,dense,power,MLP,0.7724243763555381,216.91195906938927,3.7176043511113304,0.02058697692531838,2.3750569825719055,83.273,235.34449999999998,178.28806825396825,179.268,18900
cuda_980ti-dense-memory-MLP:1890,cuda_980ti,dense,memory,MLP,0.9997751210836981,0.5476448544640133,0.0012198040751256144,0.006796344805191993,0.0009906502587495591,0.09747314453125,0.56597900390625,0.21454018890542328,0.18231201171875,1890
cuda_980ti-dense-memory-MLP:3780,cuda_980ti,dense,memory,MLP,0.9998674263085586,0.5499469948881095,0.0009266996146601948,0.005375519591752092,0.0007429769280136167,0.09747314453125,0.56597900390625,0.2137601337735615,0.18231201171875,3780
cuda_980ti-dense-memory-MLP:5670,cuda_980ti,dense,memory,MLP,0.9998829690999513,0.5488366875030535,0.0008656976600420929,0.00511854165683636,0.0007001107475341772,0.09747314453125,0.56597900390625,0.21417929566936728,0.18231201171875,5670
cuda_980ti-dense-memory-MLP:7560,cuda_980ti,dense,memory,MLP,0.9998573203264473,0.550515925584885,0.0009619154003486107,0.005618086195694111,0.0007578105014127701,0.09747314453125,0.56597900390625,0.21393666746755124,0.18231201171875,7560
cuda_980ti-dense-memory-MLP:9450,cuda_980ti,dense,memory,MLP,0.9998776733185534,0.5522900908881759,0.0008722830736044825,0.004776943386685256,0.0006584898976745579,0.09747314453125,0.56597900390625,0.21427761501736112,0.18231201171875,9450
cuda_980ti-dense-memory-MLP:11340,cuda_980ti,dense,memory,MLP,0.9999352695502358,0.5507532909338342,0.0006467894773552278,0.0036798551427165435,0.0005180434357254238,0.09747314453125,0.56597900390625,0.2140068686618166,0.18231201171875,11340
cuda_980ti-dense-memory-MLP:13230,cuda_980ti,dense,memory,MLP,0.9999318728314505,0.5478591317156096,0.0006639004322774038,0.003852764212852535,0.0005415249742291017,0.09747314453125,0.56597900390625,0.21366272203325776,0.18231201171875,13230
cuda_980ti-dense-memory-MLP:15120,cuda_980ti,dense,memory,MLP,0.9999458674368579,0.5508913149884983,0.0005962553978693947,0.0034676517552152766,0.00048768751248268183,0.09747314453125,0.56597900390625,0.21358242135830027,0.18231201171875,15120
cuda_980ti-dense-memory-MLP:17010,cuda_980ti,dense,memory,MLP,0.9997082786589543,0.5555159794633299,0.001322376091252786,0.0070809971809237746,0.0009572039271844995,0.09747314453125,0.56597900390625,0.21340354278044166,0.18231201171875,17010
cuda_980ti-dense-memory-MLP:18900,cuda_980ti,dense,memory,MLP,0.9999590585181827,0.5507355481780152,0.0005190353625041512,0.0031831165609937525,0.00042132332676102224,0.09747314453125,0.57318115234375,0.21347040731440145,0.18231201171875,18900
cuda_980ti-depthwise_conv2d-time-xgb:246,cuda_980ti,depthwise_conv2d,time,xgb,0.27177098986218384,36.35166549682617,1.5519603112602225,4.99671922584894,0.09445189408359528,0.00619323,74.35310000000001,1.5391525268699189,0.07340435000000001,246
cuda_980ti-depthwise_conv2d-time-xgb:492,cuda_980ti,depthwise_conv2d,time,xgb,0.19112505122587975,24.698341369628906,1.5099726776588025,3.616673415274825,0.07652897031593323,0.00614023,74.35310000000001,1.267493894613821,0.07340435000000001,492
cuda_980ti-depthwise_conv2d-time-xgb:738,cuda_980ti,depthwise_conv2d,time,xgb,0.05288761072282766,159.68650817871094,1.6370754563171384,7.429280127885084,0.10338671368503571,0.0060282,160.006,1.4340169979539297,0.07340435000000001,738
cuda_980ti-depthwise_conv2d-time-xgb:984,cuda_980ti,depthwise_conv2d,time,xgb,0.26560934486214327,103.70825958251953,1.6901787489506575,6.846301219966816,0.08392243932155609,0.0060282,160.006,1.4977919049593496,0.07340435000000001,984
cuda_980ti-depthwise_conv2d-time-xgb:1230,cuda_980ti,depthwise_conv2d,time,xgb,0.4739403170018418,95.62109375,1.3724594476528589,4.495217612272321,0.08071066410827632,0.0060282,160.006,1.5166637600731707,0.07340435000000001,1230
cuda_980ti-depthwise_conv2d-time-xgb:1476,cuda_980ti,depthwise_conv2d,time,xgb,0.6573720769212363,106.23133850097656,1.2991856198249567,4.3191914194759775,0.06876379072237015,0.0060282,260.158,1.7653948975271003,0.07340435000000001,1476
cuda_980ti-depthwise_conv2d-time-xgb:1722,cuda_980ti,depthwise_conv2d,time,xgb,0.7391420733698146,99.99855041503906,1.229428091434031,3.346799750596495,0.070365524780941,0.00601671,260.158,1.7131124882868756,0.07340435000000001,1722
cuda_980ti-depthwise_conv2d-time-xgb:1968,cuda_980ti,depthwise_conv2d,time,xgb,0.8102422438062876,100.91020965576172,1.0652499586169077,3.513914062576513,0.07079545215988159,0.00601671,260.158,1.737141612566057,0.07340435000000001,1968
cuda_980ti-depthwise_conv2d-time-xgb:2214,cuda_980ti,depthwise_conv2d,time,xgb,0.7575484255587542,85.89949798583984,1.0065603400198688,3.012804010326749,0.07030377785102844,0.00601671,260.158,1.7333445849954832,0.07340435000000001,2214
cuda_980ti-depthwise_conv2d-time-xgb:2460,cuda_980ti,depthwise_conv2d,time,xgb,0.7454101253790211,86.14908599853516,1.0347545291295075,3.1232356157927588,0.07329793560791018,0.00601671,260.158,1.6662881339674795,0.07340435000000001,2460
cuda_980ti-depthwise_conv2d-power-xgb:246,cuda_980ti,depthwise_conv2d,power,xgb,0.7615634143498728,228.93942260742188,12.557703144883414,0.08651510740302559,8.529420166015626,81.842,226.78,151.44804878048777,156.48874999999998,246
cuda_980ti-depthwise_conv2d-power-xgb:492,cuda_980ti,depthwise_conv2d,power,xgb,0.8393935131894673,233.93560791015625,9.82854060954831,0.0671670544251643,6.126760864257818,81.842,244.669,150.60580487804881,156.48874999999998,492
cuda_980ti-depthwise_conv2d-power-xgb:738,cuda_980ti,depthwise_conv2d,power,xgb,0.8784534715979235,232.4749298095703,8.714440213541929,0.05974044616306074,5.860136718749999,81.842,244.669,150.2341111111111,156.48874999999998,738
cuda_980ti-depthwise_conv2d-power-xgb:984,cuda_980ti,depthwise_conv2d,power,xgb,0.8854870461726503,225.67398071289062,8.175854955441368,0.056774179741341996,5.2883958740234505,81.842,244.669,149.66231300813007,156.48874999999998,984
cuda_980ti-depthwise_conv2d-power-xgb:1230,cuda_980ti,depthwise_conv2d,power,xgb,0.8862462590715539,222.50343322753906,7.946516935129026,0.05250991045603391,5.104682128906234,81.001,244.669,149.32562967479674,156.48874999999998,1230
cuda_980ti-depthwise_conv2d-power-xgb:1476,cuda_980ti,depthwise_conv2d,power,xgb,0.9093969636084778,233.2705841064453,6.857260348278273,0.04570751136466343,4.251836547851553,81.001,244.669,149.3871822493225,156.48874999999998,1476
cuda_980ti-depthwise_conv2d-power-xgb:1722,cuda_980ti,depthwise_conv2d,power,xgb,0.9333096461472006,233.84310913085938,6.318478521164657,0.04342745954520788,4.279011352539072,81.001,244.669,149.53191724738676,156.48874999999998,1722
cuda_980ti-depthwise_conv2d-power-xgb:1968,cuda_980ti,depthwise_conv2d,power,xgb,0.9389613466962787,231.83311462402344,5.828863759737927,0.03932899900479887,3.7914276123046875,81.001,244.669,149.748824949187,156.48874999999998,1968
cuda_980ti-depthwise_conv2d-power-xgb:2214,cuda_980ti,depthwise_conv2d,power,xgb,0.9521392682728941,235.75814819335938,5.446914184570312,0.03807255864201557,3.737954345703116,81.001,244.669,150.21177348690154,156.48874999999998,2214
cuda_980ti-depthwise_conv2d-power-xgb:2460,cuda_980ti,depthwise_conv2d,power,xgb,0.949892088236979,233.07272338867188,5.54771988800395,0.03791369395640594,3.7834057617187398,81.001,244.784,150.1764430894309,156.48874999999998,2460
cuda_980ti-depthwise_conv2d-memory-xgb:246,cuda_980ti,depthwise_conv2d,memory,xgb,0.7011523981121244,2.8354060649871826,0.0452802459584063,0.16708963446254804,0.004987187683582306,0.09747314453125,2.84405517578125,0.1897776533917683,0.10699462890625,246
cuda_980ti-depthwise_conv2d-memory-xgb:492,cuda_980ti,depthwise_conv2d,memory,xgb,0.8010754957731456,2.3371450901031494,0.03146782053734147,0.09922209016585712,0.004017919301986694,0.09747314453125,2.84405517578125,0.18594385162601626,0.10699462890625,492
cuda_980ti-depthwise_conv2d-memory-xgb:738,cuda_980ti,depthwise_conv2d,memory,xgb,0.7515345222069743,2.1872711181640625,0.03618131000759922,0.09797191899292113,0.003495633602142334,0.09747314453125,3.07208251953125,0.1851224408240176,0.10699462890625,738
cuda_980ti-depthwise_conv2d-memory-xgb:984,cuda_980ti,depthwise_conv2d,memory,xgb,0.8510759300675101,2.369795322418213,0.026954575926306956,0.06927814375841412,0.0028469860553741455,0.09747314453125,3.28790283203125,0.18548385496061992,0.10699462890625,984
cuda_980ti-depthwise_conv2d-memory-xgb:1230,cuda_980ti,depthwise_conv2d,memory,xgb,0.8783705313415404,2.610366106033325,0.024462649136829995,0.06712742330618444,0.0028626620769500732,0.09747314453125,3.28790283203125,0.18806797430767278,0.10699462890625,1230
cuda_980ti-depthwise_conv2d-memory-xgb:1476,cuda_980ti,depthwise_conv2d,memory,xgb,0.8804668955625883,2.621212959289551,0.023774946866197758,0.06472042358999532,0.0024298056960105896,0.09747314453125,3.28790283203125,0.18740480831321985,0.10699462890625,1476
cuda_980ti-depthwise_conv2d-memory-xgb:1722,cuda_980ti,depthwise_conv2d,memory,xgb,0.88591221873008,2.7155518531799316,0.022427669679519615,0.05462301700642026,0.0022296085953712463,0.09747314453125,3.28790283203125,0.18484479348141697,0.10699462890625,1722
cuda_980ti-depthwise_conv2d-memory-xgb:1968,cuda_980ti,depthwise_conv2d,memory,xgb,0.8899737086244995,2.706549644470215,0.021181752256191722,0.0552217912516692,0.0026923492550849915,0.09747314453125,3.28790283203125,0.18680026666904853,0.10699462890625,1968
cuda_980ti-depthwise_conv2d-memory-xgb:2214,cuda_980ti,depthwise_conv2d,memory,xgb,0.9227714800545437,2.643737316131592,0.018415575040990374,0.04802837723956654,0.0024071335792541504,0.09747314453125,3.28790283203125,0.18881228342719625,0.10699462890625,2214
cuda_980ti-depthwise_conv2d-memory-xgb:2460,cuda_980ti,depthwise_conv2d,memory,xgb,0.9381132361969183,2.9479212760925293,0.016548080252094054,0.04642658320047222,0.0021292269229888916,0.09747314453125,3.28790283203125,0.18821956975673274,0.10699462890625,2460
cuda_980ti-depthwise_conv2d-time-ert:246,cuda_980ti,depthwise_conv2d,time,ert,0.270505048899806,35.123112378285754,1.6913652751932389,4.14959046660081,0.09033792262857104,0.00619323,74.35310000000001,1.5391525268699189,0.07340435000000001,246
cuda_980ti-depthwise_conv2d-time-ert:492,cuda_980ti,depthwise_conv2d,time,ert,0.30776540447181466,38.9906470748572,1.499399480737115,2.284509072523773,0.04344816571428528,0.00614023,74.35310000000001,1.267493894613821,0.07340435000000001,492
cuda_980ti-depthwise_conv2d-time-ert:738,cuda_980ti,depthwise_conv2d,time,ert,0.31232418908219495,149.36990017714317,1.5016200662996995,2.0443466590177164,0.03858051382857143,0.0060282,160.006,1.4340169979539297,0.07340435000000001,738
cuda_980ti-depthwise_conv2d-time-ert:984,cuda_980ti,depthwise_conv2d,time,ert,0.410317781264925,109.14903037142851,1.4086101168576977,1.6791752277781515,0.027104886285714294,0.0060282,160.006,1.4977919049593496,0.07340435000000001,984
cuda_980ti-depthwise_conv2d-time-ert:1230,cuda_980ti,depthwise_conv2d,time,ert,0.6039099055867941,111.01834400000001,1.1963677239134978,1.5230824157243688,0.02327673479999995,0.0060282,160.006,1.5166637600731707,0.07340435000000001,1230
cuda_980ti-depthwise_conv2d-time-ert:1476,cuda_980ti,depthwise_conv2d,time,ert,0.7446517975717961,106.21769085714293,1.1626984330191246,1.3123886974261871,0.024320850857142945,0.0060282,260.158,1.7653948975271003,0.07340435000000001,1476
cuda_980ti-depthwise_conv2d-time-ert:1722,cuda_980ti,depthwise_conv2d,time,ert,0.7796104950100129,108.67379714285718,1.0573911848638107,1.0527956776461036,0.021293620571428536,0.00601671,260.158,1.7131124882868756,0.07340435000000001,1722
cuda_980ti-depthwise_conv2d-time-ert:1968,cuda_980ti,depthwise_conv2d,time,ert,0.8260263504841945,115.19733828571434,0.9386990470020836,0.9290026709835018,0.01885661371428566,0.00601671,260.158,1.737141612566057,0.07340435000000001,1968
cuda_980ti-depthwise_conv2d-time-ert:2214,cuda_980ti,depthwise_conv2d,time,ert,0.7941486642964737,120.2987971428572,0.8822690099665659,0.8323508733145634,0.01991756394285716,0.00601671,260.158,1.7333445849954832,0.07340435000000001,2214
cuda_980ti-depthwise_conv2d-time-ert:2460,cuda_980ti,depthwise_conv2d,time,ert,0.7506638823271816,125.73288628571444,0.8697734750723782,0.8477485765424505,0.018439586971428532,0.00601671,260.158,1.6662881339674795,0.07340435000000001,2460
cuda_980ti-depthwise_conv2d-power-ert:246,cuda_980ti,depthwise_conv2d,power,ert,0.7435227211050522,226.3937057142852,12.824684408427878,0.08685247709291678,8.988502857142691,81.842,226.78,151.44804878048777,156.48874999999998,246
cuda_980ti-depthwise_conv2d-power-ert:492,cuda_980ti,depthwise_conv2d,power,ert,0.8156319738839206,232.60464000000078,10.509538569113227,0.07029479941252073,7.003934285713939,81.842,244.669,150.60580487804881,156.48874999999998,492
cuda_980ti-depthwise_conv2d-power-ert:738,cuda_980ti,depthwise_conv2d,power,ert,0.8453490552249391,234.61788571428644,9.207793063209097,0.06023210822923494,5.253862857142565,81.842,244.669,150.2341111111111,156.48874999999998,738
cuda_980ti-depthwise_conv2d-power-ert:984,cuda_980ti,depthwise_conv2d,power,ert,0.8604076844056626,231.47086857142938,8.445909502199608,0.05490166012289055,4.63487714285742,81.842,244.669,149.66231300813007,156.48874999999998,984
cuda_980ti-depthwise_conv2d-power-ert:1230,cuda_980ti,depthwise_conv2d,power,ert,0.8778024965663535,228.5105428571428,7.80493771243345,0.05089564332688725,4.2370428571431376,81.001,244.669,149.32562967479674,156.48874999999998,1230
cuda_980ti-depthwise_conv2d-power-ert:1476,cuda_980ti,depthwise_conv2d,power,ert,0.8804352104646505,227.86262571428568,7.610747274832146,0.04959078543372699,4.304097142856818,81.001,244.669,149.3871822493225,156.48874999999998,1476
cuda_980ti-depthwise_conv2d-power-ert:1722,cuda_980ti,depthwise_conv2d,power,ert,0.8946768624870332,235.223668571429,7.408185987497116,0.04876323799908484,4.344519999999477,81.001,244.669,149.53191724738676,156.48874999999998,1722
cuda_980ti-depthwise_conv2d-power-ert:1968,cuda_980ti,depthwise_conv2d,power,ert,0.9036316825828765,235.106728571429,6.945605927297997,0.04602867645631324,4.001934285713929,81.001,244.669,149.748824949187,156.48874999999998,1968
cuda_980ti-depthwise_conv2d-power-ert:2214,cuda_980ti,depthwise_conv2d,power,ert,0.9187642888411269,233.28412571428635,6.445738712664975,0.04333267042838035,3.8234399999995503,81.001,244.669,150.21177348690154,156.48874999999998,2214
cuda_980ti-depthwise_conv2d-power-ert:2460,cuda_980ti,depthwise_conv2d,power,ert,0.9203006517894822,233.3801857142859,6.2927702570039425,0.04182198097191369,3.49573714285728,81.001,244.784,150.1764430894309,156.48874999999998,2460
cuda_980ti-depthwise_conv2d-memory-ert:246,cuda_980ti,depthwise_conv2d,memory,ert,0.7558257707892704,2.0696690150669643,0.03699063526532473,0.12080200080380181,0.004282924107142844,0.09747314453125,2.84405517578125,0.1897776533917683,0.10699462890625,246
cuda_980ti-depthwise_conv2d-memory-ert:492,cuda_980ti,depthwise_conv2d,memory,ert,0.7837975768423013,2.2701991489955358,0.03096157037761925,0.09540262197856551,0.0018924386160714263,0.09747314453125,2.84405517578125,0.18594385162601626,0.10699462890625,492
cuda_980ti-depthwise_conv2d-memory-ert:738,cuda_980ti,depthwise_conv2d,memory,ert,0.7883025826004244,2.019381626674107,0.02647136358785309,0.06710816926063687,0.0011746651785714268,0.09747314453125,3.07208251953125,0.1851224408240176,0.10699462890625,738
cuda_980ti-depthwise_conv2d-memory-ert:984,cuda_980ti,depthwise_conv2d,memory,ert,0.8040422971205772,2.089073311941964,0.024949604943273904,0.05335093605711252,0.0007526506696428625,0.09747314453125,3.28790283203125,0.18548385496061992,0.10699462890625,984
cuda_980ti-depthwise_conv2d-memory-ert:1230,cuda_980ti,depthwise_conv2d,memory,ert,0.8661170960643848,2.1639693777901785,0.019890785084799724,0.04377726171537375,0.0006626674107142738,0.09747314453125,3.28790283203125,0.18806797430767278,0.10699462890625,1230
cuda_980ti-depthwise_conv2d-memory-ert:1476,cuda_980ti,depthwise_conv2d,memory,ert,0.8914176305675416,2.5283122907366073,0.017099896532762216,0.036357834529651946,0.000607561383928576,0.09747314453125,3.28790283203125,0.18740480831321985,0.10699462890625,1476
cuda_980ti-depthwise_conv2d-memory-ert:1722,cuda_980ti,depthwise_conv2d,memory,ert,0.8899015822474423,2.51774658203125,0.015526862138949986,0.02857934236461942,0.0004547991071428559,0.09747314453125,3.28790283203125,0.18484479348141697,0.10699462890625,1722
cuda_980ti-depthwise_conv2d-memory-ert:1968,cuda_980ti,depthwise_conv2d,memory,ert,0.890912103088735,2.5010641043526785,0.015101630106433783,0.026096934985962827,0.0004534040178571508,0.09747314453125,3.28790283203125,0.18680026666904853,0.10699462890625,1968
cuda_980ti-depthwise_conv2d-memory-ert:2214,cuda_980ti,depthwise_conv2d,memory,ert,0.8955726913010408,2.5388047572544643,0.014670865199554295,0.02436642381921137,0.0003738839285714335,0.09747314453125,3.28790283203125,0.18881228342719625,0.10699462890625,2214
cuda_980ti-depthwise_conv2d-memory-ert:2460,cuda_980ti,depthwise_conv2d,memory,ert,0.9089071332676237,2.8049654715401786,0.013224292144810721,0.021115647014238303,0.00029575892857143515,0.09747314453125,3.28790283203125,0.18821956975673274,0.10699462890625,2460
cuda_980ti-depthwise_conv2d-time-dTr:246,cuda_980ti,depthwise_conv2d,time,dTr,0.06916455321636872,49.5574,1.7563668662560779,2.1415518307571793,0.03974590000000001,0.00619323,74.35310000000001,1.5391525268699189,0.07340435000000001,246
cuda_980ti-depthwise_conv2d-time-dTr:492,cuda_980ti,depthwise_conv2d,time,dTr,0.1777435437484448,49.5574,1.5191166884278768,1.4941469245311612,0.025999099999999997,0.00614023,74.35310000000001,1.267493894613821,0.07340435000000001,492
cuda_980ti-depthwise_conv2d-time-dTr:738,cuda_980ti,depthwise_conv2d,time,dTr,-0.6582531962178491,160.006,2.040736408735818,1.5990164629481456,0.0227454,0.0060282,160.006,1.4340169979539297,0.07340435000000001,738
cuda_980ti-depthwise_conv2d-time-dTr:984,cuda_980ti,depthwise_conv2d,time,dTr,-1.331120324765012,160.006,2.391432939141005,1.4434153303246227,0.026692809999999997,0.0060282,160.006,1.4977919049593496,0.07340435000000001,984
cuda_980ti-depthwise_conv2d-time-dTr:1230,cuda_980ti,depthwise_conv2d,time,dTr,-1.1891138532217158,160.006,2.3420248181361427,1.1061915094144883,0.0210579,0.0060282,160.006,1.5166637600731707,0.07340435000000001,1230
cuda_980ti-depthwise_conv2d-time-dTr:1476,cuda_980ti,depthwise_conv2d,time,dTr,0.3522175670848202,260.158,1.3155303953646678,0.9983616957129653,0.02090990000000001,0.0060282,260.158,1.7653948975271003,0.07340435000000001,1476
